tag,title
Information%20Technology/96,"
অপোর রমজান ক্যাম্পেইনে আরিফিন শুভ

 আপডেট  ২৬ এপ্রিল, ২০২০


পবিত্র রমজান মাস উপলক্ষ্যে বিশেষ ক্যাম্পেইন শুরু করেছে শীর্ষস্থানীয় স্মার্টফোন ব্র্যান্ড অপো।
সম্প্রতি বাজারে আনা অপো এফ১৫ স্মার্টফোনের এই ক্যাম্পেইনে অংশ নিয়েছেন জনপ্রিয় অভিনেতা আরিফিন...								.....বিস্তারিত

"
Information%20Technology/96,"
নতুন ফিচার আনছে হোয়াটসঅ্যাপ

 আপডেট  ১৮ এপ্রিল, ২০২০


লকডাউনের কারণে গ্রুপ ভিডিও কল বা ভিডিও কনফারেন্সিংয়ের জনপ্রিয়তা বেড়েছে। এই অবস্থায় গ্রুপ ভিডিও কলে অংশগ্রহনকারীর সংখ্যা বাড়াচ্ছে হোয়াটসঅ্যাপ। ভিডিও কনফারেসিংয়ের জন্য জনপ্রিয়তা পেয়েছে জুম,...								.....বিস্তারিত

"
Information%20Technology/96,"
গোপনীয়তা রক্ষায়  নিরাপদ নয় জুম!

 আপডেট  ১৭ এপ্রিল, ২০২০


করোনা ভাইরাসের জেরে অনেক দেশে জারি করা হয়েছে লকডাউন। গৃহবন্দি রয়েছেন একাধিক মানুষ। বন্ধ রাখা হয়েছে অফিস, স্কুল, কলেজ সহ সমস্ত প্রতিষ্ঠান। কিন্তু দরকারি প্রয়োজনীয়...								.....বিস্তারিত

"
social%20media/95,"
‘ফেসবুক ভাঙতে হবে’

 আপডেট  ১২ মে, ২০১৯


সামাজিক যোগাযোগের জনপ্রিয় মাধ্যম ফেসবুক ঘরোয়া একটি পরিসর থেকে বিপুল বাণিজ্যিক ভিত পেয়েছে। আর এ পথ পাড়ি দিতে গিয়ে মাধ্যমটির প্রতিষ্ঠাতা  মার্ক জাকারবার্গের একনিষ্ঠ সঙ্গী...								.....বিস্তারিত

"
social%20media/95,"
কিশোরদের ওপর সোশ্যাল মিডিয়ার প্রভাব সামান্য

 আপডেট  ১১ মে, ২০১৯


কৈশোরকে বলা হয় অদম্য কৌতূহলের বয়স। স্বাভাবিক নিয়মেই তারা সবকিছু জানতে চায়, যার প্রভাব পড়ে তাদের জীবন ও আচরণে। ফলে কিশোর বয়সে একটি ছেলে অথবা...								.....বিস্তারিত

"
social%20media/95,"
দেড় লাখ অ্যাকাউন্ট অপসারণ করল টুইটার

 আপডেট  ১১ মে, ২০১৯


টুইটার তাদের প্ল্যাটফর্ম থেকে এক লাখ ৬৬ হাজার ৫১৩টি অ্যাকাউন্ট সরিয়ে দিয়েছে। সন্ত্রাসবাদে যোগসাজশ থাকায় এসব অ্যাকাউন্ট সরানো হয়েছে বলে জানিয়েছে টুইটার কর্তৃপক্ষ। এই অ্যাকাউন্টগুলো...								.....বিস্তারিত

"
social%20media/95,"
ফেসবুকে টিকটকের মতো ফিচার

 আপডেট  ১১ মে, ২০১৯


জন্মদিন উদযাপন আরো মজাদার করতে স্টোরিজে নতুন ফিচার এনেছে ফেসবুক। সামাজিক মাধ্যম জায়ান্ট ফেসবুক বলছে, নতুন ফিচারটির সাহায্যে ব্যবহারকারীরা তাদের জন্মদিন উদযাপন করতে ডিজিটাল বার্থডে...								.....বিস্তারিত

"
social%20media/95,"
ক্রিপ্টোকারেন্সি চালু করতে ফেসবুকের তাড়া

 আপডেট  ০৫ মে, ২০১৯


বিটকয়েনের মতো ক্রিপ্টোকারেন্সি আনতে কিছুটা তাড়াহুড়ো করছে সামাজিক মাধ্যম ফেসবুক। নিজেদের ক্রিপ্টোকারেন্সি আনতে দীর্ঘদিন থেকেই কাজ করছে প্রতিষ্ঠানটি। তবে এবার সেই কাজে নতুন মাত্রা যোগ...								.....বিস্তারিত

"
social%20media/95,"
ফেসবুকের আয় কমেছে ৫১ শতাংশ

 আপডেট  ২৮ এপ্রিল, ২০১৯


তথ্যের নিরাপত্তা দিতে ব্যর্থতার অভিযোগে মার্কিন ফেডারেল ট্রেড কমিশনের (এফটিসি) রেকর্ড জরিমানার মুখোমুখি হতে যাচ্ছে ফেসবুক। সম্ভাব্য এ জরিমানার অর্থ পরিশোধে ৩০০ কোটি ডলার আলাদাভাবে...								.....বিস্তারিত

"
social%20media/95,"
টিকটকের ওপর থেকে নিষেধাজ্ঞা তুলে নিল ভারত

 আপডেট  ২৫ এপ্রিল, ২০১৯


চীনের সামাজিক মাধ্যম ভিডিও শেয়ারিং অ্যাপ টিকটকের ওপর থেকে নিষেধাজ্ঞা তুলে নিয়েছে ভারতের একটি আদালত। কোনো বিতর্কিত ভিডিও অ্যাপটিতে আপলোড করা হবে না এমন শর্তে...								.....বিস্তারিত

"
social%20media/95,"
ফের বিভ্রাট ফেসবুকে

 আপডেট  ১৬ এপ্রিল, ২০১৯


এক মাসের ব্যবধানে আবারো কয়েক ঘণ্টার ভোগান্তি পোহাতে হলো ফেসবুক ব্যবহারকারীদের। বাংলাদেশ সময় রোববার বিকালে হঠাৎ করেই সামাজিক যোগাযোগের এই সাইটটিতে ঢুকতে কিংবা লিঙ্ক শেয়ার...								.....বিস্তারিত

"
opinion/6,"
উল্টোপথে গাড়ি চলাচল বন্ধ করতে হবে 

 আপডেট  ২৯ নভেম্বর, ২০২০


এ টি এম মোসলেহ উদ্দিন জাবেদ
 
সড়কে শৃঙ্খলা ফেরাতে সড়ক পরিবহন আইন পরিবর্তন করেছে সরকার। মামলার সঙ্গে বিপুল পরিমাণ জরিমানা বিধান রেখে করা হয়েছে...								.....বিস্তারিত

"
opinion/6,"
সম্পত্তিতে নারীর উত্তরাধিকার আইন

 আপডেট  ২৯ নভেম্বর, ২০২০


ইরানী বিশ্বাস
 
 
নারীর অধিকার নিয়ে পারিবারিকভাবে বা আদালতে আইনি লড়াই যুগ যুগ ধরে বহমান। নারীদের অধিকার প্রতিষ্ঠার লক্ষ্যে ৮মার্চ বিশ্বব্যাপী পালিত হয় বিশ্ব...								.....বিস্তারিত

"
opinion/6,"
সোশ্যাল মিডিয়ার বিরূপ প্রভাব এবং আমাদের করণীয়

 আপডেট  ২৮ নভেম্বর, ২০২০


মেহেরাবুল ইসলাম সৌদিপ
 
বর্তমান সময়ে পৃথিবীকে আমাদের হাতের মুঠোয় এনে দিয়েছে যে প্রযুক্তি তার নাম দেওয়া হয়েছে সামাজিক যোগাযোগমাধ্যম বা সোশ্যাল মিডিয়া। এ রকম...								.....বিস্তারিত

"
opinion/6,"
কারিগরি শিক্ষাপদ্ধতিতে যুগান্তকারী পদক্ষেপ

 আপডেট  ২৮ নভেম্বর, ২০২০


জি এম আরিফ
 
বর্তমান সময়ে দেশে শিক্ষিতের সংখ্যা যেমন বাড়ছে সে তুলনায় কারিগরি শিক্ষায় শিক্ষিত জনবল চাকরির বাজারে পাওয়া যাচ্ছে না। বর্তমান সময়ে কারিগরি...								.....বিস্তারিত

"
opinion/6,"
আর কতকাল আমরা শিক্ষানবিশ থাকব

 আপডেট  ২৮ নভেম্বর, ২০২০


আমাদেশের রাজনৈতিক দলগুলোর পারস্পরিক কাদা ছোড়াছঁড়ি বা দোষারোপের প্রবণতা নতুন নয়। যে কোনো ঘটনায় দলগুলো একে অপরকে দোষারোপ, কটাক্ষ, উচিত-অনুচিত সমালোচনায় লিপ্ত হয়ে থাকে। সম্প্রতি...								.....বিস্তারিত

"
opinion/6,"
নাগরনো কারাবাখ যুদ্ধ, শান্তিচুক্তি এবং কিছু কথা

 আপডেট  ২৭ নভেম্বর, ২০২০


মো. জাফর আলী
 
 
নাগরনো কারাবাখ ইউরোপের ককেশাস অঞ্চলে অবস্থিত দুর্গম পাহাড়, বনভূমি ও প্রাকৃতিক সৌন্দর্যমণ্ডিত একটি গুরুত্বপূর্ণ এলাকার নাম। এখানে জাতিগত আর্মেনীয়রা সংখ্যাগরিষ্ঠ...								.....বিস্তারিত

"
opinion/6,"
মমতাজউদদীন আহমদ : আমার শিক্ষক

 আপডেট  ২৭ নভেম্বর, ২০২০


অনেক শিক্ষার্থীই শ্রদ্ধা নিবেদন করেছেন, অকৃত্রিম শ্রদ্ধা তাদের সরাসরি শিক্ষক আর জাতীয় ব্যক্তিত্ব জনাব মমতাজউদদীন আহমদ স্যারকে— তাই আমার মনে হয় বইয়ের নামটি ‘মমতাজউদদীন আহমদ...								.....বিস্তারিত

"
opinion/6,"
করোনা, শীত এবং বায়ুদূষণ

 আপডেট  ২৬ নভেম্বর, ২০২০


মো. আরাফাত হোসেন
 
 
প্রকৃতিতে শীত বিভিন্ন উৎসব নিয়ে এলেও ঢাকাতে শীত আসে বায়ুদূষণের অভিশাপ নিয়ে। শুষ্ক মৌসুমে রাজধানী বায়ুদূষণে রেকর্ডের পর রেকর্ড গড়ে।...								.....বিস্তারিত

"
rangamela/10,"
সাংবাদিক ফেরদৌস

 আপডেট  ২২ অক্টোবর, ২০২০


করোনার প্রাথমিক বিরতি শেষে একে একে কাজ শুরু করে দিয়েছেন ঢাকাই চলচ্চিত্রের অভিনয়শিল্পীরা। ‘গাঙচিল’ ছবির মধ্য দিয়ে দীর্ঘদিন পর শুটিংয়ে ফেরেন দর্শকপ্রিয় অভিনেতা-অভিনেত্রী ফেরদৌস ও...								.....বিস্তারিত

"
rangamela/10,"
কোটির ঘরে অপূর্ব-মেহজাবিন

 আপডেট  ২০ অক্টোবর, ২০২০


এ সময়ের দর্শকদের কাছে নাটক দেখার প্রধান মাধ্যম ইউটিউব। শুধু দেখাই নয়, একটি নাটকের সফলতা-বিফলতাও খুব সহজে নির্ণয় করা যায় এর মাধ্যমে। সেই মাপকাঠিতে অসংখ্য...								.....বিস্তারিত

"
rangamela/10,"
ব্যতিক্রমী পরী

 আপডেট  ২০ অক্টোবর, ২০২০


ধুন্ধুমার বাণিজ্যিক সিনেমার নায়িকা হয়েও একে একে গল্পভিত্তিক সিনেমায় ঝুঁকছেন এ সময়ের জনপ্রিয় নায়িকা পরীমনি। চরিত্রের প্রয়োজনে কখনো ‘শুভ্রা’ কখনো ‘শোভা’ হয়েছেন এই মহুয়া সুন্দরী।...								.....বিস্তারিত

"
rangamela/10,"
পূর্ণিমার অপেক্ষায় পরিচালক

 আপডেট  ১৯ অক্টোবর, ২০২০


আওয়ামী লীগের সাধারণ সম্পাদক এবং সড়ক পরিবহন ও সেতুমন্ত্রী ওবায়দুল কাদেরের লেখা ‘গাঙচিল’ উপন্যাস অবলম্বনে নির্মিত হচ্ছে চলচ্চিত্র। উপন্যাসের নামেই থাকছে ছবিটির নাম।
এটি পরিচালনা...								.....বিস্তারিত

"
rangamela/10,"
হাল্ক হচ্ছেন না তাতিয়ানা

 আপডেট  ১৯ অক্টোবর, ২০২০


হাল্ক হিসেবে অভিনয় করা হচ্ছে না ‘অরফান ব্ল্যাক’ সিরিজের অভিনেত্রী তাতিয়ানা মাসলানির। মাসখানেক আগেই মার্কিন যুক্তরাষ্ট্রের নানা পত্রিকায় খবর প্রকাশিত হয়, আসন্ন ডিজনি প্লাসে সুপারহিরো...								.....বিস্তারিত

"
rangamela/10,"
মমর নীলু

 আপডেট  ১৯ অক্টোবর, ২০২০


নিজের অভিনয় গুণে ক্রমেই আলোচনার কেন্দ্রবিন্দু দিয়ে এগুচ্ছেন লাক্সকন্যা জাকিয়া বারী মম। ভক্ত ও কাছের মানুষের প্রশংসার সুবাদে মম নিজেও ভিন্ন ভিন্ন ও চ্যালেঞ্জিং চরিত্র...								.....বিস্তারিত

"
rangamela/10,"
বিনম্র শ্রদ্ধা হে গিটারের জাদুকর

 আপডেট  ১৮ অক্টোবর, ২০২০


বাংলাদেশের ব্যান্ডসংগীত ও গিটারের কিংবদন্তি তারকা শিল্পী আইয়ুব বাচ্চুর দ্বিতীয় মৃত্যুবার্ষিকী আজ। যিনি তরুণ প্রজন্মের এলআরবি। দেশীয় ব্যান্ডসংগীতের তিনি মধ্যমণি। এলআরবির পথ চলার ২৭ বছরে...								.....বিস্তারিত

"
rangamela/10,"
পুরনো গতিতে কনা

 আপডেট  ১৭ অক্টোবর, ২০২০


সংগীতশিল্পী কনা ক্যারিয়ারের দারুণ সময় পার করছেন। ‘রেশমি চুড়ি’ ও ‘ধিমতানা’ গান দিয়ে অনেক আগেই শ্রোতাদের মন জয় করে নিয়েছেন তিনি। পরবর্তীতে ‘দিল দিল দিল’,...								.....বিস্তারিত

"
Education/66,"
বাকি থাকা পরীক্ষা শেষ করার দাবি রাবি শিক্ষার্থীদের

 আপডেট  ১৯ অক্টোবর, ২০২০


করোনা ভাইরাসের সংক্রমণের কারণে গত ১৮ মার্চ থেকে বন্ধ রাজশাহী বিশ্ববিদ্যালয় (রাবি)। সে সময়ে বিভিন্ন বর্ষের শিক্ষার্থীদের পরীক্ষা চলমান ছিল। কিন্তু আজ পর্যন্ত ক্যাম্পাস বন্ধ...								.....বিস্তারিত

"
Education/66,"
পাবলিক বিশ্ববিদ্যালয়ে আর্থিক অনিয়মে কঠোর ইউজিসি

 আপডেট  ১৯ অক্টোবর, ২০২০


পাবলিক বিশ্ববিদ্যালয়ে আর্থিক অনিয়মের বিষয়ে কঠোর অবস্থানে বিশ্ববিদ্যালয় মঞ্জুরি কমিশন (ইউজিসি)। আর্থিক বিশৃঙ্খলা দেখা দিলে দোষীদের বিরুদ্ধে প্রয়োজনীয় ব্যবস্থা নেওয়া হবে বলে জানিয়েছেন ইউজিসি চেয়ারম্যান...								.....বিস্তারিত

"
Education/66,"
হল উদ্বোধনে প্রধানমন্ত্রীকে চান জবি শিক্ষার্থীরা

 আপডেট  ১২ অক্টোবর, ২০২০


প্রতিষ্ঠার ১৫ বছর পর দেশের একমাত্র অনাবাসিক পাবলিক বিশ্ববিদ্যালয় তকমা ঘুচছে জগন্নাথ বিশ্ববিদ্যালয়ের। উদ্বোধনের অপেক্ষায় ক্যাম্পাসের বিপরীত পাশে ছাত্রীদের জন্য নবনির্মিত হল। 'বেগম ফজিলাতুন্নেছা মুজিব...								.....বিস্তারিত

"
Education/66,"
অটোপাস চায় জাতীয় বিশ্ববিদ্যালয়ের শিক্ষার্থীরা

 আপডেট  ১২ অক্টোবর, ২০২০


করোনা মহামারীর কারণে বড় দুই পাবলিক পরীক্ষা (জেএসসি-জেডিসি ও এইচএসসি) বাতিল করা হয়েছে। এখন প্রশ্ন উঠেছে, জাতীয় বিশ্ববিদ্যালয়ের স্থগিত পরীক্ষাগুলোর বিষয়ে কী সিদ্ধান্ত হবে, তা...								.....বিস্তারিত

"
Education/66,"
শিক্ষাপ্রতিষ্ঠানে সাপ্তাহিক ছুটি বাড়ছে

 আপডেট  ০৯ অক্টোবর, ২০২০


প্রাথমিক বিদ্যালয় এবং মাধ্যমিক ও উচ্চ মাধ্যমিক পর্যায়ের সরকারি-বেসরকারি শিক্ষাপ্রতিষ্ঠানে সপ্তাহে একদিন ছুটি থাকলেও দুইদিন ছুটি করা হচ্ছে বলে জানা গেছে। 
জাতীয় শিক্ষাক্রম ও পাঠ্যপুস্তক বোর্ড কর্তৃক দুইদিন...								.....বিস্তারিত

"
Education/66,"
ধর্ষণের প্রতিবাদে জবি ছাত্রদলের বিক্ষোভ

 আপডেট  ০৭ অক্টোবর, ২০২০


সিলেট এম সি কলেজে স্বামীকে বেঁধে রেখে স্ত্রীকে ধর্ষণ এবং খাগড়াছড়িতে আদিবাসী প্রতিবন্ধী নারীকে গণধর্ষণ, নোয়াখালীর বেগমগঞ্জে নারীকে উলঙ্গ করে নির্যাতনসহ সারা দেশে ধর্ষণের প্রতিবাদে...								.....বিস্তারিত

"
Education/66,"
আজ থেকে একাদশের অনলাইন ক্লাস শুরু

 আপডেট  ০৪ অক্টোবর, ২০২০


শুরু হয়েছে ২০২০-২১ শিক্ষা বর্ষের একাদশ শ্রেণির ক্লাস। রোববার (৪ অক্টোবর) থেকে ক্লাস শুরু হয়। তবে করোনা ভাইরাসের কারণে এবার ক্লাস হবে অনলাইনে।
আজ রোববার সকাল...								.....বিস্তারিত

"
Education/66,"
৪ শর্ত মেনে শুরু হলো 'ও' এবং 'এ' লেভেল পরীক্ষা 

 আপডেট  ০১ অক্টোবর, ২০২০


শিক্ষা মন্ত্রণালয়ের দেয়া ৪ শর্ত মেনে বৃহস্পতিবার (০১ অক্টোবর) থেকে শুরু হয়েছে ইংরেজি মাধ্যমের ‘ও’ এবং ‘এ’ লেভেল পরীক্ষা। আগামী ২৩ অক্টোবর পর্যন্ত চলবে এ...								.....বিস্তারিত

"
football/27,"
'মেসির বার্সা ছাড়ার কোন কথা হয়নি'

 আপডেট  ১৭ আগস্ট, ২০২০


মেসির কাছ থেকে বার্সা ছাড়ার কোন কথা এখনো শোনেনি ক্লাবটি। সোমবার ক্যাম্প ন্যুয়ে বার্সেলোনার একটি জরুরী বোর্ড সভা অনুষ্ঠিত হবার কথা রয়েছে।
তোপের মুখে থাকা...								.....বিস্তারিত

"
football/27,"
ইতিহাসে স্থান পাওয়া বার্সেলোনা-বায়ার্নের ম্যাচের পরিসংখ্যান

 আপডেট  ১৫ আগস্ট, ২০২০


গতরাতে পর্তুগালের রাজধানী লিসবনে অনুষ্ঠিত উয়েফা চ্যাম্পিয়ন্স লিগ ফুটবলের তৃতীয় কোয়ার্টার ফাইনালে বায়ার্ন মিউনিখ ৮-২ হারিয়েছে স্প্যানিশ ক্লাব বার্সেলোনাকে। এই দশ গোলের ম্যাচটি রেকর্ড বইয়ে...								.....বিস্তারিত

"
football/27,"
বার্সেলোনাকে তছনছ করে সেমিফাইনালে বায়ার্ন

 আপডেট  ১৫ আগস্ট, ২০২০


স্প্যানিশ ক্লাব বার্সেলোনাকে তছনছ করে উয়েফা চ্যাম্পিয়ন্স লিগ ফুটবলের সেমিফাইনালের উঠলো জার্মান ক্লাব বায়ার্ন মিউনিখ।
গতরাতে পর্তুগালের রাজধানী লিসবনে অনুষ্ঠিত তৃতীয় কোয়ার্টার ফাইনালে বায়ার্ন মিউনিখ...								.....বিস্তারিত

"
football/27,"
ব্রাজিলের রবিনহোকে আনছে বসুন্ধরা কিংস

 আপডেট  ০৭ আগস্ট, ২০২০


এএফসি কাপের ২০২০ সালের ‘ই’ গ্রুপের বাকি পাঁচটি ম্যাচের আগে এক বছরের জন্য ব্রাজিলিয়ান ফুটবলার রবসন আজেভেদো দা সিলভা রবিনহোকে দলে ভিড়িয়েছে বাংলাদেশ প্রিমিয়ার লিগের...								.....বিস্তারিত

"
football/27,"
মেসির ফিফা বর্ষসেরা মুকুট এবার ধরে রাখল করোনা

 আপডেট  ১৩ মে, ২০২০


মিলানে আগামী সেপ্টেম্বরে ফিফা বর্ষসেরা 'বেস্ট' পুরস্কার দেওয়ার কথা ছিল। কিন্তু করোনাভাইরাস মহামারির প্রকোপে এ অনুষ্ঠান বাতিল করেছে ফিফা। এ বছর তাই ফিফা বেস্ট পুরস্কার...								.....বিস্তারিত

"
football/27,"
করোনা মোকাবিলায় আর্জেন্টিনাকে মেসির সাড়ে ৫ লাখ ডলার অর্থ সাহায্য

 আপডেট  ১৩ মে, ২০২০


করোনাভাইরাস মোকাববিলায় নিজের দেশ আর্জেন্টিনাকে প্রায় সাড়ে ৫ লাখ ডলার অনুদান দিয়েছেন লিওনেল মেসি।  টুগেদার ফর আর্জেন্টাইন হেলথ নামের একটি ক্যাম্পেইনের অংশ হিসেবে এই অনুদান...								.....বিস্তারিত

"
football/27,"
করোনায় বিশ্বকাপজয়ী টি-সার্ট উৎসর্গ করল ম্যারাডোনা

 আপডেট  ১০ মে, ২০২০


বিশ্বের অন্যান্য দেশের মতো করোনার প্রকোপ পড়েছে আর্জেন্টিনায়ও। জনস হপকিন্স বিশ্ববিদ্যালয়ের তথ্য, দক্ষিণ আমেরিকার দেশটিতে আক্রান্তের সংখ্যা ৫ হাজার ৭০০ ছাড়িয়েছে; মৃত্যু হয়েছে ৩০০ জনের।...								.....বিস্তারিত

"
football/27,"
এ নিয়ে ৪ বার করোনায় আক্রান্ত হলেন দিবালা  

 আপডেট  ২৯ এপ্রিল, ২০২০


এই নিয়ে ছয় সপ্তাহে মোট চারবার করোনায় আক্রান্ত হয়েছেন আর্জেন্টাইন তারকা পাউলো দিবালা।
ড্যানিয়েল রুগানি ও ব্লাইস মাতুইদির পর জুভেন্টাসের তৃতীয় খেলোয়াড় হিসেবে করোনায় আক্রান্ত...								.....বিস্তারিত

"
cricket/28,"
নড়াইলে ৪৫ মিনিটে করোনা পরীক্ষার প্রযুক্তি উদ্বোধন করলেন মাশরাফি

 আপডেট  ২৯ আগস্ট, ২০২০


স্থানীয় সংসদ সদস্য ও বাংলাদেশ ক্রিকেট দলের সাবেক অধিনায়ক মাশরাফি বিন মর্তুজার প্রচেস্টায় নড়াইল সদর হাসপাতালে স্থাপন করা হলো করোনা পরীক্ষার বিশেষ প্রযুক্তি। যার মাধ্যমে...								.....বিস্তারিত

"
cricket/28,"
করোনা মুক্ত হলেন মাশরাফির বাবা-মাও

 আপডেট  ২৩ আগস্ট, ২০২০


বাংলাদেশ ক্রিকেট দলের সাবেক অধিনায়ক মাশরাফি বিন মূর্তজার বাবা-মাও করোনা থেকে মুক্ত হয়েছেন।  
রোববার সকালে ‘নড়াইল এক্সপ্রেস ফাউন্ডেশন’ এর কর্মকর্তা মোহাম্মদ ফারুক এ তথ্য...								.....বিস্তারিত

"
cricket/28,"
টাইগারদের ব্যাটিং কোচের দায়িত্ব ছাড়লেন নিল ম্যাকেঞ্জি

 আপডেট  ২২ আগস্ট, ২০২০


বাংলাদেশ জাতীয় ক্রিকেট দলের ব্যাটিং কোচের দায়িত্ব ছেড়ে দিলেন দক্ষিণ আফ্রিকার সাবেক ব্যাটসম্যান নিল ম্যাকেঞ্জি।
শুক্রবার বাংলাদেশ ক্রিকেট বোর্ড (বিসিবি) এই তথ্য নিশ্চিত করেছে।
২০১৮...								.....বিস্তারিত

"
cricket/28,"
ভারত-পাকিস্তান সিরিজ হবার কোন সম্ভাবনা নেই: ইমরান খান

 আপডেট  ১৮ আগস্ট, ২০২০


ভারত-পাকিস্তান লড়াই দেখতে মুখিয়ে থাকে বিশ্ব ক্রিকেটের অগণিত ভক্তরা। কিন্তু সেই ভারত-পাকিস্তান দ্বিপক্ষীয় সিরিজ এখন ‘সোনার হরিণ’। ২০০৮ সালে মুম্বাইয়ের সন্ত্রাসী হামলার পর থেকে টেস্ট...								.....বিস্তারিত

"
cricket/28,"
পাকিস্তানের কাছে ইংল্যান্ড ঋণী : আকরাম

 আপডেট  ১৭ আগস্ট, ২০২০


করোনাভাইরাসের কারনে গেল মার্চে সকল আন্তর্জাতিক ক্রিকেট বন্ধ হয়ে যায়। এরপর গেল ৮ জুলাই থেকে ওয়েস্ট ইন্ডিজের বিপক্ষে টেস্ট সিরিজ আয়োজন করে ক্রিকেটকে মাঠে ফেরায়...								.....বিস্তারিত

"
cricket/28,"
 ধোনির ‘৭’ নাম্বার জার্সিরও অবসর চান ভক্তরা

 আপডেট  ১৭ আগস্ট, ২০২০


ইংল্যান্ডে গত বিশ্বকাপের পর ভারতীয় ক্রিকেট দলের হয়ে আর আন্তর্জাতিক ক্রিকেটে দেখা যায়নি দেশটির সাবেক সফল অধিনায়ক মহেন্দ্র সিং ধোনিকে। তবে তার অবসর নিয়ে গুঞ্জন...								.....বিস্তারিত

"
cricket/28,"
আন্তর্জাতিক ক্রিকেট থেকে অবসরের ঘোষণা দিলেন ধোনি

 আপডেট  ১৬ আগস্ট, ২০২০


আন্তর্জাতিক ক্রিকেট থেকে অবসরের ঘোষণা দিয়েছেন ভারতের সাবেক অধিনায়ক মহেন্দ্র সিং ধোনি।
শনিবার সন্ধ্যায় নিজের অফিসিয়াল ইনস্টাগ্রাম অ্যাকাউন্ট থেকে অবসরের ঘোষণা দেন বিশ্বকাপজয়ী এ অধিনায়ক।...								.....বিস্তারিত

"
cricket/28,"
বাংলাদেশ-শ্রীলঙ্কা সিরিজ শুরু ২৪ অক্টোবর

 আপডেট  ১৩ আগস্ট, ২০২০


করোনাভাইরাস মহামারির কারণে দীর্ঘ বিরতির পর অবশেষে আন্তর্জাতিক ক্রিকেটে ফিরছে বাংলাদেশ জাতীয় দল।
বুধবার বাংলাদেশ ক্রিকেট বোর্ড (বিসিবি) নিশ্চিত করেছে যে ২৪ অক্টোবর থেকে তিন...								.....বিস্তারিত

"
Information%20Technology/96,"
'কোয়াড ক্যামেরা ব্যাটারি কিং' রিয়েলমি মাত্র ১২,৯৯০ টাকায়

 আপডেট  ০৬ মে, ২০২০


বিশ্বের দ্রুতবর্ধনশীল স্মার্টফোন ব্র্যান্ড রিয়েলমি বরাবরই প্রযুক্তিপ্রেমী স্মার্টফোন ব্যবহারকারীর সুবিধার দিকে নজর দিয়ে সেরা সব ফিচারে তাদের পণ্যগুলো বাজারে নিয়ে আসছে।
সম্প্রতি এই ব্র্যান্ডটি আনুষ্ঠানিকভাবে...								.....বিস্তারিত

"
Information%20Technology/96,"
'কোয়াড ক্যামেরা ব্যাটারি কিং’ রিয়েলমি ৫আই এখন পিকাবু-তে

 আপডেট  ০৪ মে, ২০২০


বিশ্বের দ্রুতবর্ধমান স্মার্টফোন ব্র্যান্ড রিয়েলমি আনুষ্ঠানিকভাবে ফেব্রুয়ারিতে বাংলাদেশের মোবাইল বাজারে প্রবেশ করে। প্রথমে টেক-ট্রেন্ডসেটার ব্র্যান্ডটি দুটি স্মার্টফোন - সি২ এবং ৫আই উন্মোচন করে। ৭ মে...								.....বিস্তারিত

"
Information%20Technology/96,"
গুগল সার্টিফিকেশন পেল রিয়েলমি টিভি

 আপডেট  ৩০ এপ্রিল, ২০২০


বৈশ্বিক মহামারিতে প্রযুক্তি শিল্পে এক ভয়াবহ স্থবিরতার সৃষ্টি হয়েছে। কিন্তু এই ভয়াবহ পরিস্থিতির মাঝে গুগল সার্টিফিকেশন পেয়েছে রিয়েলমির উদ্ভাবিত রিয়েলমি টিভি।
বর্তমান পরিস্থিতিতে টেক-ট্রেন্ডসেটার ব্র্যান্ডটি...								.....বিস্তারিত

"
Information%20Technology/96,"
ছুটির সময়ে বেশি ব্যবহৃত হচ্ছে যেসব ডিভাইস

 আপডেট  ২৬ এপ্রিল, ২০২০


মহামারি আকারে ছড়িয়ে পড়া কোভিড-১৯ এর সংক্রমণ ঠেকাতে দেশে সাধারণ ছুটি ঘোষণা করা হয়েছে। সামাজিক দূরত্ব নিশ্চিত করতে মানুষকে ঘরে থাকারও পরামর্শ দিয়েছে সরকার। সাধারণ...								.....বিস্তারিত

"
Information%20Technology/96,"
অপোর রমজান ক্যাম্পেইনে আরিফিন শুভ

 আপডেট  ২৬ এপ্রিল, ২০২০


পবিত্র রমজান মাস উপলক্ষ্যে বিশেষ ক্যাম্পেইন শুরু করেছে শীর্ষস্থানীয় স্মার্টফোন ব্র্যান্ড অপো।
সম্প্রতি বাজারে আনা অপো এফ১৫ স্মার্টফোনের এই ক্যাম্পেইনে অংশ নিয়েছেন জনপ্রিয় অভিনেতা আরিফিন...								.....বিস্তারিত

"
Information%20Technology/96,"
নতুন ফিচার আনছে হোয়াটসঅ্যাপ

 আপডেট  ১৮ এপ্রিল, ২০২০


লকডাউনের কারণে গ্রুপ ভিডিও কল বা ভিডিও কনফারেন্সিংয়ের জনপ্রিয়তা বেড়েছে। এই অবস্থায় গ্রুপ ভিডিও কলে অংশগ্রহনকারীর সংখ্যা বাড়াচ্ছে হোয়াটসঅ্যাপ। ভিডিও কনফারেসিংয়ের জন্য জনপ্রিয়তা পেয়েছে জুম,...								.....বিস্তারিত

"
